student_id,course,exam_id,pred
464124,course1,m31I6cTD,90.11961545197735
281402,course1,m31I6cTD,94.0950357851836
403497,course1,m31I6cTD,92.12880684694363
463350,course1,m31I6cTD,89.81848022091292
608293,course1,m31I6cTD,79.28157907299396
283993,course1,m31I6cTD,88.20730197640304
493710,course1,m31I6cTD,92.79460295747684
668710,course1,m31I6cTD,80.32819446836399
189876,course1,m31I6cTD,83.95263272570392
226409,course1,m31I6cTD,81.09913937291455
558602,course1,m31I6cTD,74.90859688192762
993944,course1,m31I6cTD,77.834056001273
179185,course1,m31I6cTD,87.53694605498302
204214,course1,m31I6cTD,95.38895961572902
456140,course1,m31I6cTD,86.97644374817156
677402,course1,m31I6cTD,91.76039600257535
200972,course1,m31I6cTD,90.42704427543794
345956,course1,m31I6cTD,86.08087091960098
432115,course1,m31I6cTD,93.45806942244677
806878,course1,m31I6cTD,89.34214678673447
562111,course1,m31I6cTD,82.46561888405309
886057,course1,m31I6cTD,91.21758857367337
401344,course1,m31I6cTD,83.13090973419843
617922,course1,m31I6cTD,76.51671812493895
991626,course1,m31I6cTD,86.10683470117542
155180,course1,m31I6cTD,76.38936135734261
433434,course1,m31I6cTD,90.58482961920579
657835,course1,m31I6cTD,90.91646151537734
421526,course1,m31I6cTD,77.4178401320899
422410,course1,m31I6cTD,92.95908321719571
913358,course1,m31I6cTD,88.8328642924221
452813,course1,m31I6cTD,85.89687146751896
659748,course1,m31I6cTD,88.5448792569988
785000,course1,m31I6cTD,80.01347719801727
443205,course1,m31I6cTD,78.23558167944854
821164,course1,m31I6cTD,96.54323412816547
808194,course1,m31I6cTD,80.14377141173955
875532,course1,m31I6cTD,95.26942271472103
234041,course1,m31I6cTD,96.59113028161875
533705,course1,m31I6cTD,90.39232550304001
558210,course1,m31I6cTD,95.7913378336606
565221,course1,m31I6cTD,82.17450889760741
871091,course1,m31I6cTD,91.94730596027733
383214,course1,m31I6cTD,79.7487788964134
544929,course1,m31I6cTD,87.99648053465071
145842,course1,m31I6cTD,78.96986723989532
356607,course1,m31I6cTD,88.03124378874767
365270,course1,m31I6cTD,92.21868649193172
120313,course1,m31I6cTD,91.39371904282535
595460,course1,m31I6cTD,79.57885635772588
242831,course1,m31I6cTD,79.0322458011636
170800,course1,m31I6cTD,87.36042328303796
129826,course1,m31I6cTD,91.43711948745927
849811,course1,m31I6cTD,87.79609527153062
706265,course1,m31I6cTD,92.87744744547837
151480,course1,m31I6cTD,92.13875353118789
516772,course1,m31I6cTD,83.95753220953267
999038,course1,m31I6cTD,76.20179315200724
894387,course1,m31I6cTD,79.2381990227262
283294,course1,m31I6cTD,81.55135160402153
751650,course1,m31I6cTD,90.25042423570122
461256,course1,m31I6cTD,90.29879480757224
169846,course1,m31I6cTD,93.02256773362402
442229,course1,m31I6cTD,86.04157038561328
227603,course1,m31I6cTD,92.73126722481229
870766,course1,m31I6cTD,71.81345619009831
154046,course1,m31I6cTD,88.15382559987333
499636,course1,m31I6cTD,83.49626983337488
867580,course1,m31I6cTD,90.99684873093716
896700,course1,m31I6cTD,90.22573146608048
108319,course1,m31I6cTD,73.4880329212088
795696,course1,m31I6cTD,83.15337206260293
244358,course1,m31I6cTD,89.81818605392472
457928,course1,m31I6cTD,78.2262133319272
420269,course1,m31I6cTD,97.08311728310659
774630,course1,m31I6cTD,88.30205278561922
874310,course1,m31I6cTD,89.06317448649455
665197,course1,m31I6cTD,87.13192532726434
366068,course1,m31I6cTD,90.78288299522232
731769,course1,m31I6cTD,72.9882271746614
989481,course1,m31I6cTD,70.06531321960045
344995,course1,m31I6cTD,75.06671269322963
677361,course1,m31I6cTD,95.31075095716581
659000,course1,m31I6cTD,71.58070315801517
800444,course1,m31I6cTD,82.38443197117553
763906,course1,m31I6cTD,87.91773751150495
689241,course1,m31I6cTD,90.15499109033762
927355,course1,m31I6cTD,80.01029550435781
732269,course1,m31I6cTD,77.36714357256184
112519,course1,m31I6cTD,86.79223903303833
971467,course1,m31I6cTD,88.33370607262496
102649,course1,m31I6cTD,75.1094479895366
853339,course1,m31I6cTD,84.5217679346433
367260,course1,m31I6cTD,91.5933681625108
273190,course1,m31I6cTD,94.83736467204956
853541,course1,m31I6cTD,63.189113317984834
213437,course1,m31I6cTD,97.18825122957604
240861,course1,m31I6cTD,82.94105901489056
460724,course1,m31I6cTD,91.57531418893146
440792,course1,m31I6cTD,78.2360599974406
640372,course1,m31I6cTD,89.40789022849695
645960,course1,m31I6cTD,77.81221187015423
333737,course1,m31I6cTD,95.25455014577446
902076,course1,m31I6cTD,94.41906381691717
649312,course1,m31I6cTD,84.2716932547097
301102,course1,m31I6cTD,90.14798844969613
874492,course1,m31I6cTD,79.33062453559057
197801,course1,m31I6cTD,94.91792878141891
705696,course1,m31I6cTD,87.78481414107159
984206,course1,m31I6cTD,85.11476278807429
334407,course1,m31I6cTD,75.08685239954677
223350,course1,m31I6cTD,86.18408759771562
543637,course1,m31I6cTD,75.02151902696542
154766,course1,m31I6cTD,94.18174982585836
721672,course1,m31I6cTD,86.54404434725697
545446,course1,m31I6cTD,95.90259300912675
517768,course1,m31I6cTD,74.0827513248382
495935,course1,m31I6cTD,91.95040908734764
792357,course1,m31I6cTD,76.44630258817885
669790,course1,m31I6cTD,96.9055524243065
759996,course1,m31I6cTD,78.94128621683116
153280,course1,m31I6cTD,93.08185508041431
210552,course1,m31I6cTD,81.08360866580634
910309,course1,m31I6cTD,83.12469243502146
812934,course1,m31I6cTD,91.08204510067941
163855,course1,m31I6cTD,76.52943167559486
950488,course1,m31I6cTD,71.56727790371721
878773,course1,m31I6cTD,82.59242274207564
888568,course1,m31I6cTD,92.56245714506207
555541,course1,m31I6cTD,78.9130067921748
858156,course1,m31I6cTD,87.22545136858524
738685,course1,m31I6cTD,77.25502057033609
155311,course1,m31I6cTD,76.27939892602043
107330,course1,m31I6cTD,77.81986432343929
635367,course1,m31I6cTD,96.80332833716605
909480,course1,m31I6cTD,85.06703922796606
909256,course1,m31I6cTD,86.11183839067607
498794,course1,m31I6cTD,77.228972794998
926472,course1,m31I6cTD,93.49923228128458
822954,course1,m31I6cTD,92.71685724747907
841941,course1,m31I6cTD,88.8535649706207
125639,course1,m31I6cTD,79.71989455782013
136633,course1,m31I6cTD,83.3030798347726
371007,course1,m31I6cTD,74.99165714394591
359571,course1,m31I6cTD,86.68384366401578
275970,course1,m31I6cTD,87.21545691033899
487980,course1,m31I6cTD,77.54846946220309
976577,course1,m31I6cTD,91.00203797922146
447952,course1,m31I6cTD,88.4388193282145
490256,course1,m31I6cTD,75.27281100991264
429252,course1,m31I6cTD,90.77671379895419
812136,course1,m31I6cTD,80.07070458439233
327864,course1,m31I6cTD,84.12437894117986
973914,course1,m31I6cTD,81.89189998691526
737170,course1,m31I6cTD,78.02434515184166
592424,course1,m31I6cTD,94.40223313795956
116213,course1,m31I6cTD,97.25623828280935
403727,course1,m31I6cTD,94.66552014846769
537340,course1,m31I6cTD,92.35452321131348
929627,course1,m31I6cTD,91.01534680780114
652125,course1,m31I6cTD,75.547803878084
259214,course1,m31I6cTD,87.95429713962287
721304,course1,m31I6cTD,91.76706138218196
417374,course1,m31I6cTD,96.09924247237274
131925,course1,m31I6cTD,97.31675461199978
981002,course1,m31I6cTD,96.54528467733358
771720,course1,m31I6cTD,83.36420481892546
464202,course1,m31I6cTD,96.34664652539101
345924,course1,m31I6cTD,74.66514426790366
791083,course1,m31I6cTD,90.39928047293196
614777,course1,m31I6cTD,80.45150793352205
792438,course1,m31I6cTD,80.56074755181787
783928,course1,m31I6cTD,92.68642873834077
915312,course1,m31I6cTD,76.02305960855857
856668,course1,m31I6cTD,77.28213964733192
815040,course1,m31I6cTD,80.74006758418452
460409,course1,m31I6cTD,85.10299515274161
483390,course1,m31I6cTD,87.67874513493084
493642,course1,m31I6cTD,95.04287254551109
839572,course1,m31I6cTD,95.79033399628466
777848,course1,m31I6cTD,88.41627450465363
187926,course1,m31I6cTD,90.55165639589134
348033,course1,m31I6cTD,90.46417471527127
963500,course1,m31I6cTD,79.43557170281439
182803,course1,m31I6cTD,75.06244209387006
543556,course1,m31I6cTD,85.83412010641861
775725,course1,m31I6cTD,83.28574164053123
923460,course1,m31I6cTD,69.55193001217057
431707,course1,m31I6cTD,80.53795077420135
895896,course1,m31I6cTD,76.34736504100978
806135,course1,m31I6cTD,75.16750511335562
594963,course1,m31I6cTD,95.090655213591
703163,course1,m31I6cTD,83.59776715013712
363035,course1,m31I6cTD,85.431565294339
570940,course1,m31I6cTD,94.8823611932094
730664,course1,m31I6cTD,88.67803979722075
709974,course1,m31I6cTD,96.55977017471895
983200,course1,m31I6cTD,83.72189609262472
517524,course1,m31I6cTD,81.25035890011807
839934,course1,m31I6cTD,81.88661243354237
501441,course1,m31I6cTD,89.28701431668264
188685,course1,m31I6cTD,90.40368493582017
486927,course1,m31I6cTD,92.62594383827579
636689,course1,m31I6cTD,68.81905067957126
267460,course1,m31I6cTD,80.44359519296941
358897,course1,m31I6cTD,82.45388607409859
579581,course1,m31I6cTD,81.25649322589715
786660,course1,m31I6cTD,72.908290447284
383036,course1,m31I6cTD,85.67392441015895
781151,course1,m31I6cTD,85.23583884989128
343450,course1,m31I6cTD,87.50434392267925
734468,course1,m31I6cTD,85.08274557962311
314594,course1,m31I6cTD,84.53243663005387
632420,course1,m31I6cTD,90.94430485243018
816400,course1,m31I6cTD,93.12254729627743
584360,course1,m31I6cTD,92.41669415589054
181726,course1,m31I6cTD,93.08873206628428
448755,course1,m31I6cTD,91.38083187533343
154131,course1,m31I6cTD,86.3582418191312
822117,course1,m31I6cTD,91.33689940570159
336680,course1,m31I6cTD,74.94162588634335
491031,course1,m31I6cTD,95.56357748336427
939766,course1,m31I6cTD,79.63941593076675
780005,course1,m31I6cTD,89.1774576756766
618623,course1,m31I6cTD,87.24900213546519
906192,course1,m31I6cTD,94.87052195714926
257479,course1,m31I6cTD,78.8634879500483
311820,course1,m31I6cTD,79.3361629248876
500230,course1,m31I6cTD,90.20707863458486
570133,course1,m31I6cTD,76.45196901283332
871699,course1,m31I6cTD,79.85798244679177
338403,course1,m31I6cTD,71.96725152858608
253744,course1,m31I6cTD,87.06865588799707
221902,course1,m31I6cTD,73.0559756970615
498905,course1,m31I6cTD,85.35683286970074
650355,course1,m31I6cTD,70.96412836471934
509067,course1,m31I6cTD,69.88966878952678
117341,course1,m31I6cTD,89.07720144424567
374410,course1,m31I6cTD,80.01318740251585
126172,course1,m31I6cTD,68.07210070965652
714062,course1,m31I6cTD,81.91639687068752
611587,course1,m31I6cTD,92.52372320292426
679023,course1,m31I6cTD,77.35544022553671
639784,course1,m31I6cTD,84.5320530334161
247989,course1,m31I6cTD,97.1900083638162
913108,course1,m31I6cTD,88.57456943774862
405030,course1,m31I6cTD,85.70874392615372
310660,course1,m31I6cTD,96.02443150283638
995510,course1,m31I6cTD,90.49300102060968
170310,course1,m31I6cTD,93.12706365483307
228060,course1,m31I6cTD,77.22031733667518
472245,course1,m31I6cTD,77.39157820158569
143343,course1,m31I6cTD,81.07721853667445
113245,course1,m31I6cTD,94.27077679646862
629483,course1,m31I6cTD,77.45316427354575
226080,course1,m31I6cTD,85.24164869929484
593369,course1,m31I6cTD,76.05349788699033
322117,course1,m31I6cTD,79.49811343108954
745084,course1,m31I6cTD,92.14786358701474
687341,course1,m31I6cTD,69.55372322656835
456617,course1,m31I6cTD,77.90908492155738
435566,course1,m31I6cTD,84.97520568218758
276071,course1,m31I6cTD,89.37674616415272
482083,course1,m31I6cTD,87.51658020584732
282080,course1,m31I6cTD,88.23255935062329
975373,course1,m31I6cTD,91.23657732115228
190359,course1,m31I6cTD,96.72951643724682
235390,course1,m31I6cTD,84.12950221355729
907646,course1,m31I6cTD,67.13870908342913
227524,course1,m31I6cTD,80.23853990013191
423959,course1,m31I6cTD,89.54833991127158
847386,course1,m31I6cTD,93.11096608205585
563437,course1,m31I6cTD,81.88607390182655
548284,course1,m31I6cTD,95.40204836244307
101790,course1,m31I6cTD,78.22182795680747
690403,course1,m31I6cTD,81.12054248253389
632038,course1,m31I6cTD,92.04054971638678
448533,course1,m31I6cTD,93.32607717343365
117320,course1,m31I6cTD,96.9407063404545
595556,course1,m31I6cTD,87.48989111482717
284856,course1,m31I6cTD,84.16951498264064
357988,course1,m31I6cTD,86.623262142692
995811,course1,m31I6cTD,83.31897652403117
851717,course1,m31I6cTD,87.68220745793987
940801,course1,m31I6cTD,86.65473877461164
482495,course1,m31I6cTD,90.57444535812964
989732,course1,m31I6cTD,88.7416320335249
659770,course1,m31I6cTD,70.03198862531154
662559,course1,m31I6cTD,88.98512236686979
379062,course1,m31I6cTD,78.15481668916281
370158,course1,m31I6cTD,89.14496767740988
745103,course1,m31I6cTD,83.88944709636976
243888,course1,m31I6cTD,80.9644265304502
265991,course1,m31I6cTD,86.76624873970437
434931,course1,m31I6cTD,86.26477429897477
423805,course1,m31I6cTD,92.7674081107765
645336,course1,m31I6cTD,80.13290830094395
672227,course1,m31I6cTD,79.32914356078064
335568,course1,m31I6cTD,86.78069217065753
607200,course1,m31I6cTD,94.28273254807954
458491,course1,m31I6cTD,87.03456715245363
182091,course1,m31I6cTD,78.49285718098764
330302,course1,m31I6cTD,86.53691195284098
653677,course1,m31I6cTD,79.95123738740794
252746,course1,m31I6cTD,88.89022123447204
848655,course1,m31I6cTD,94.87334773471753
579655,course1,m31I6cTD,85.71948982009232
201226,course1,m31I6cTD,75.17306370058853
154567,course1,m31I6cTD,86.34750438037364
765395,course1,m31I6cTD,79.26462924202342
110589,course1,m31I6cTD,93.3981978289491
945000,course1,m31I6cTD,73.26451739394562
833612,course1,m31I6cTD,92.38427478269799
776033,course1,m31I6cTD,74.35487486884557
893690,course1,m31I6cTD,91.54114181038659
896891,course1,m31I6cTD,79.03998453535584
328918,course1,m31I6cTD,89.57747617483533
462687,course1,m31I6cTD,91.18409762903985
299243,course1,m31I6cTD,78.79499303688989
438837,course1,m31I6cTD,89.56022742372204
405640,course1,m31I6cTD,93.54960150696405
197205,course1,m31I6cTD,92.062631521972
204314,course1,m31I6cTD,91.63622353248498
699044,course1,m31I6cTD,74.30196858852399
271115,course1,m31I6cTD,80.33349379723049
864169,course1,m31I6cTD,86.37973496840578
805285,course1,m31I6cTD,75.04599478470782
511600,course1,m31I6cTD,78.38668417916153
715654,course1,m31I6cTD,88.98846047919322
896138,course1,m31I6cTD,81.36402393471975
704817,course1,m31I6cTD,82.95293795517982
615232,course1,m31I6cTD,95.63826598237323
110932,course1,m31I6cTD,96.3034385665384
730110,course1,m31I6cTD,72.39520695713985
101100,course1,m31I6cTD,84.97160764564003
227118,course1,m31I6cTD,84.53980242014336
430822,course1,m31I6cTD,91.01260445880257
221180,course1,m31I6cTD,91.60244457997787
248208,course1,m31I6cTD,87.61148954015765
172440,course1,m31I6cTD,83.56633229885112
914678,course1,m31I6cTD,96.45472526448333
813274,course1,m31I6cTD,77.98269493367091
466969,course1,m31I6cTD,97.16990009385914
576500,course1,m31I6cTD,67.98577956869516
981065,course1,m31I6cTD,78.3691896913347
761647,course1,m31I6cTD,75.80954620742344
960537,course1,m31I6cTD,96.2742318506978
292891,course1,m31I6cTD,84.06944081002331
751894,course1,m31I6cTD,74.91485638465848
923640,course1,m31I6cTD,96.11780476827468
199746,course1,m31I6cTD,85.65859916451096
810175,course1,m31I6cTD,79.36753652988958
997366,course1,m31I6cTD,97.29801193612983
656674,course1,m31I6cTD,71.1491651631261
280508,course1,m31I6cTD,96.35426180611468
926761,course1,m31I6cTD,76.98617037537211
845756,course1,m31I6cTD,92.56020024981984
774926,course1,m31I6cTD,87.06042795425984
639772,course1,m31I6cTD,90.05252476863993
240860,course1,m31I6cTD,82.18071235939905
847249,course1,m31I6cTD,86.78388989187047
128696,course1,m31I6cTD,89.4874539507313
300487,course1,m31I6cTD,83.80098852836772
173400,course1,m31I6cTD,96.79746947553069
798636,course1,m31I6cTD,75.99984904450064
201431,course1,m31I6cTD,78.60635413695924
445198,course1,m31I6cTD,82.58661506219981
919396,course1,m31I6cTD,76.95617181951512
906998,course1,m31I6cTD,97.05765202057475
422930,course1,m31I6cTD,94.45222451240836
955606,course1,m31I6cTD,78.28173695194357
979995,course1,m31I6cTD,85.8174402743214
841637,course1,m31I6cTD,87.72803271416507
907040,course1,m31I6cTD,83.77668041876089
691675,course1,m31I6cTD,94.88493809520416
743527,course1,m31I6cTD,95.06275316512136
359824,course1,m31I6cTD,95.25795499095267
536667,course1,m31I6cTD,75.49917047100008
982063,course1,m31I6cTD,96.87686750146266
548231,course1,m31I6cTD,95.78169470457084
577866,course1,m31I6cTD,84.01884642666698
490319,course1,m31I6cTD,92.94376651643256
521121,course1,m31I6cTD,89.09991763366375
155585,course1,m31I6cTD,95.72239416705932
758749,course1,m31I6cTD,82.85846317838195
743747,course1,m31I6cTD,80.70337662550284
719678,course1,m31I6cTD,80.60203445603453
227750,course1,m31I6cTD,88.90948067963393
181683,course1,m31I6cTD,71.55896861285862
270481,course1,m31I6cTD,71.9853138196883
230748,course1,nsEwXu9k,83.81896768907838
186851,course1,nsEwXu9k,78.72140161477581
478370,course1,nsEwXu9k,81.59280994667388
692328,course1,nsEwXu9k,83.06800943535717
509128,course1,nsEwXu9k,80.47935302021878
604234,course1,nsEwXu9k,97.0817343443315
992922,course1,nsEwXu9k,78.94728850220729
488841,course1,nsEwXu9k,92.1806149141417
831322,course1,nsEwXu9k,82.51001568248093
940245,course1,nsEwXu9k,78.1038440593649
543834,course1,nsEwXu9k,77.07149566568039
775703,course1,nsEwXu9k,95.31653720325093
967766,course1,nsEwXu9k,93.75824116464656
291359,course1,nsEwXu9k,93.63614767457506
226218,course1,nsEwXu9k,94.60437359993526
108246,course1,nsEwXu9k,78.30343822562139
209909,course1,nsEwXu9k,75.80870389501715
908801,course1,nsEwXu9k,83.89040583770719
227895,course1,nsEwXu9k,76.31065853700807
360479,course1,nsEwXu9k,95.12604690304285
121935,course1,nsEwXu9k,83.17890485498243
516713,course1,nsEwXu9k,96.63335549867315
553260,course1,nsEwXu9k,75.69816789510269
862740,course1,nsEwXu9k,86.15890827879254
282390,course1,nsEwXu9k,91.67776724198093
835300,course1,nsEwXu9k,94.40799646458973
974852,course1,nsEwXu9k,78.43271592899355
401010,course1,nsEwXu9k,97.32181659279283
321731,course1,nsEwXu9k,97.04201436018411
864600,course1,nsEwXu9k,68.17588658234637
712554,course1,nsEwXu9k,91.89371920598201
403854,course1,nsEwXu9k,78.05919748796317
380636,course1,nsEwXu9k,95.22926022877073
884795,course1,nsEwXu9k,77.27122446837753
109609,course1,nsEwXu9k,91.86952539701112
869343,course1,nsEwXu9k,96.64646189436215
992790,course1,nsEwXu9k,79.32958505665214
886338,course1,nsEwXu9k,77.42288475577985
607251,course1,nsEwXu9k,94.1852236612925
458921,course1,nsEwXu9k,92.68226635072838
540941,course1,nsEwXu9k,79.06311846224159
518176,course1,nsEwXu9k,65.01853014409292
686297,course1,nsEwXu9k,96.24651944615331
318850,course1,nsEwXu9k,79.15228592443754
475067,course1,nsEwXu9k,91.86393068229438
469477,course1,nsEwXu9k,85.91272156380542
348194,course1,nsEwXu9k,72.13562867555785
336101,course1,nsEwXu9k,77.35337317331447
945985,course1,nsEwXu9k,86.27443341650002
530345,course1,nsEwXu9k,75.57942633543813
978592,course1,nsEwXu9k,69.92410872175864
834710,course1,nsEwXu9k,95.06717954182568
808214,course1,nsEwXu9k,95.97813202163742
736281,course1,nsEwXu9k,96.90630236878509
694324,course1,nsEwXu9k,79.54269820240998
196248,course1,nsEwXu9k,83.40841436251763
589614,course1,nsEwXu9k,95.87867982789814
199656,course1,nsEwXu9k,70.25223264614678
412014,course1,nsEwXu9k,90.04553743067495
479069,course1,nsEwXu9k,93.86890530835439
383659,course1,nsEwXu9k,95.79082517711372
827315,course1,nsEwXu9k,88.87417338775487
798551,course1,nsEwXu9k,87.129148208824
296553,course1,nsEwXu9k,87.89154348107044
904604,course1,nsEwXu9k,75.84229310205458
928320,course1,nsEwXu9k,94.16261976651239
459986,course1,nsEwXu9k,89.16090269361746
547794,course1,nsEwXu9k,84.66568799639559
357891,course1,nsEwXu9k,89.17288152581084
579396,course1,nsEwXu9k,79.03151409285717
302655,course1,nsEwXu9k,83.85962715918195
300533,course1,nsEwXu9k,90.72453384023464
422763,course1,nsEwXu9k,76.63290282812764
413801,course1,nsEwXu9k,74.91258392330168
231778,course1,nsEwXu9k,86.80538547950064
524054,course1,nsEwXu9k,82.07218252831738
829824,course1,nsEwXu9k,76.86221075478593
893681,course1,nsEwXu9k,92.72236155534382
796501,course1,nsEwXu9k,82.55788862671815
650787,course1,nsEwXu9k,90.59849724090456
717852,course1,nsEwXu9k,90.51914280496908
606458,course1,nsEwXu9k,77.7744085184854
589305,course1,nsEwXu9k,85.7032892495663
171985,course1,nsEwXu9k,94.2976335923299
287830,course1,nsEwXu9k,79.5018253271238
197608,course1,nsEwXu9k,84.07146715224187
201223,course1,nsEwXu9k,75.73032544873007
381902,course1,nsEwXu9k,89.00927822700606
706896,course1,nsEwXu9k,73.91980243315896
380348,course1,nsEwXu9k,97.32937605865098
970250,course1,nsEwXu9k,76.806432310044
316985,course1,nsEwXu9k,95.27358599398772
540825,course1,nsEwXu9k,76.9801834390906
135803,course1,nsEwXu9k,75.55962091428383
832330,course1,nsEwXu9k,82.85202891401704
152455,course1,nsEwXu9k,87.25184958084816
310537,course1,nsEwXu9k,92.20445391789173
303640,course1,nsEwXu9k,82.60971843769488
294031,course1,nsEwXu9k,85.40896922929058
169850,course1,nsEwXu9k,93.23612172215326
429749,course1,nsEwXu9k,96.44318860702268
891926,course1,nsEwXu9k,74.85778294026898
620367,course1,nsEwXu9k,88.28097474129504
958466,course1,nsEwXu9k,91.24991606893136
722283,course1,nsEwXu9k,89.83241842717462
516717,course1,nsEwXu9k,88.82099194854737
362479,course1,nsEwXu9k,84.60656355685492
375485,course1,nsEwXu9k,90.1418339359105
658591,course1,nsEwXu9k,95.16482039794471
545893,course1,nsEwXu9k,95.72861120594362
464124,course1,nsEwXu9k,88.878150919702
281402,course1,nsEwXu9k,93.50815271931219
403497,course1,nsEwXu9k,91.29185982734306
463350,course1,nsEwXu9k,88.62459194401805
608293,course1,nsEwXu9k,78.77627301920296
283993,course1,nsEwXu9k,87.44585837108474
493710,course1,nsEwXu9k,92.0854608134704
668710,course1,nsEwXu9k,79.30574275915352
189876,course1,nsEwXu9k,83.01915020767743
226409,course1,nsEwXu9k,80.60180168496187
558602,course1,nsEwXu9k,74.6098081134354
993944,course1,nsEwXu9k,77.16231225518878
179185,course1,nsEwXu9k,87.00386931995702
204214,course1,nsEwXu9k,95.25637706479729
456140,course1,nsEwXu9k,85.98994311441777
677402,course1,nsEwXu9k,90.89534780918954
200972,course1,nsEwXu9k,89.35813043676637
345956,course1,nsEwXu9k,85.54901551152352
432115,course1,nsEwXu9k,93.17001300445467
